,match,team,alliance,leave,"ground pick-up","center line pick-up","auto scoring","teleop scoring","stage level",spotlight,"stage time","brick time","defense time","driver skill","defense skill",speed,stability,"intake consistency",scouter,comments,accuracy,timestamp
1297,2,4122,unknown,true,false,false,"[ss]","[as, ss, ss, ss]",0,false,0,0,0,4,3,3,4,3,"hadi_334 (334)","- tried to intake from center, failed, drying auton\n- terrible time management so they couldn’t park/climb",,1712333971394
1298,2,694,unknown,true,true,true,"[]","[as, am, am, ss, tm]",2,false,13400,0,0,3,1,3,3,1,"334_kelvin (334)","-mainly scored amp instead of shooter \n- slightly inconsistent with amp\n- auton did not pick up any notes but can reach center line",,1712334089794
1299,1,4571,unknown,true,true,false,"[]","[]",1,false,0,3000,104850,2,3,2,3,1,"334_brian (334)","Team 4571\nUnder bumper intake\nNo Auto\nPlayed Defense the whole game\nTried to climb at the end, but ran out of time",,1712334108593
1300,2,1601,unknown,false,true,false,"[]","[ss, ss]",2,false,0,0,0,1,2,3,2,0,"334_alma (334)","Just defence, forgot to note",,1712334158920
1301,3,4122,unknown,false,false,false,"[]","[as, ss, sm, ss, ss, as, as]",0,false,0,14050,0,3,2,4,3,4,"334_keira (334)","Center auton\nMovements were swift and smooth\nDidn’t do much on defense\nPrioritized scoring, and kept an even balance between amp and speaker\nDidn’t move in auton and didn’t attempt climb/harmony",,1712334578078
1302,4,1r,red,false,false,false,"[]","[ss, ss, sm]",3,false,0,15400,0,2,0,0,1,3,"334_isabellez (334)","Succesfully executed harmony\n\nMovements were choppy and slow, kept taking long pauses.  \n\nPrioritized speaker, didnt score much but very accurate",,1712335150065
1303,4,8570,unknown,true,true,false,"[sm, sm]","[ss, sm, sm, as, as, sm, sm, sm, ss, ss, as, sm]",1,false,0,0,0,4,0,3,4,3,"hadi_334 (334)","-in auton they failed to intake notes\n-speaker shooting was poor\n-shot well into the amp\n-moved fluidly and smoothly \n-no technical difficulties that made their robot stop working",,1712335150642
1304,4,1793,unknown,true,true,true,"[as, as, as, as, am, am, am]","[sm, sm, ss, ss, sm, sm, ss, ss, sm, ss, ss, sm]",2,false,3450,0,0,3,0,3,3,4,"334_danny (334)","Starting position: front of subwoofer\nFast auto\nUnder bumper intake\nCan shoot from stage distance, pass from center\nCan go under the stage \nSwerve\nTeam 1793\nMay not be able to go against good defense",,1712335194856
1305,4,8570,unknown,true,true,true,"[sm]","[ss, sm, as, as, sm, sm, ss, as]",1,false,0,0,0,3,0,2,3,2,"334_keira (334)","auton right \ntheir intake takes quite a while it’s not as smooth but it works \ntheir shooter works but not accurately for speaker \nthey mostly score for amps not speaker \ndidn’t attempt harmony or climb \ndidn’t have defense \nsomeone scored spotlight but not sure who shoot it from the team.\n ",,1712335201775
1306,4,806,unknown,true,true,false,"[]","[]",2,true,7000,15000,74400,1,2,2,3,2,"seth_334 (334)","Bot got disabled due to note getting stuck on bot",,1712335473342
1307,5,8570,unknown,true,true,true,"[ss, sm]","[]",0,false,0,127800,0,3,0,0,4,2,"hadi_334 (334)","- robot completely stopped\n- couldn’t intake notes during auton",,1712335953713
1308,5,8570,unknown,true,true,true,"[sm, ss]","[]",0,false,0,126650,0,2,0,3,2,3,"334_keira (334)","left auton \nbasically worked during auton but when it was teleop robot started working \nthey had a 3 piece auton was pretty consistent \nintake was good before it broke alongside w the shooter ",,1712335974025
1309,5,7272,unknown,false,true,false,"[]","[as, as, as, as]",0,false,0,15000,0,2,0,1,2,1,"seth_334 (334)","- only amp bot\n-no auton \n-7272\n-seemed to do nothing for half the match js wandering",,1712336015003
1310,5,2b,blue,true,true,false,"[sm, sm, sm]","[]",0,false,0,100700,0,0,0,0,0,1,"334_kelvin (334)","robot had technical difficulties, was off entire match after auton ",,1712336024502
1311,5,1r,red,false,false,false,"[]","[ss, ss, ss, ss, sm, sm, sm, sm]",2,false,1650,14100,0,3,0,2,1,2,"334_isabellez (334)","Movements were slow and slippy\nprioritized speaker the most\nTook a long to do climb and balance.\nNot the most accurate",,1712336060481
1312,6,4122,unknown,true,true,true,"[ss, sm]","[as, ss, ss, as, as, ss, ss, as, as, ss, sm]",1,false,0,5000,0,4,0,4,4,4,"hadi_334 (334)","- very consistent shooting\n- played well against defense\n- can go under chain\n- fast, smooth movement\n",,1712336596196
1313,6,694,unknown,true,true,true,"[]","[as, as, as, am, as, tm]",2,false,0,0,0,0,0,0,0,0,"334_isabellez (334)","Very quick and smooth movements, stable too.\n\nPlayed defense, and shot notes from far distances so scoring amp would be more efficient\n\nPrioritized amp and tried trap.\nClimbed very quickly.",,1712336627677
1314,6,8570,unknown,true,true,true,"[ss, ss, sm]","[as, ss, as, ss, sm, sm, ss]",0,false,550,0,1200,2,2,3,2,4,"334_keira (334)","middle auton\ni swear this is the third time i’ve seen them play they’ve been playing 3 times in a row \nvery smooooooth operator\nattempt to climb (3rd time failing/ seemed like they keep underestimating their climb time)\nvery good trap mechanism (guaranteed trap essentially)\ndriver had to adjust some angles sometimes \nnoteable: i saw them shoot over a bot that was next to the subwoofer \n",,1712336738585
1315,6,694,unknown,true,true,true,"[]","[am, am, as, as, as, as, tm]",2,false,0,0,1950,0,0,0,0,0,"334_isabellez (334)","Played defense a little bit\nquick and swift moments\nattempted trap but failed\n\nPrioritized amp and gathered notes, and shot them from far distances to zone so loading in amp would be more efficient. \n\nClimb time was quick.\n\n",,1712336778975
1316,7,9233,unknown,false,true,false,"[]","[]",0,false,0,36450,0,2,0,0,2,0,"334_keira (334)","middle auton\nnot got stuck in the shooter couldn’t take it out however though as a result they didn’t defend they just kept spinning in circles \nthey didn’t do anything in auton either \nfroze eventually \ntheir intake isn’t working well either ",,1712337218857
1317,7,9295,unknown,false,true,false,"[]","[]",1,false,0,0,0,1,0,0,0,1,"334_danny (334)","No auto\nTank drive \nNot sure if they did amp, passed to in front of amp (places on ground)",,1712337225980
1318,7,2601,unknown,true,true,true,"[ss, sm]","[ss, ss, ss, ss, as, sm, ss, sm, ss]",0,false,0,0,0,4,0,4,4,4,"hadi_334 (334)","- played great against defense\n- trouble in taking at the source\n- went under stage\n- penalties for holding 2 notes at the same team",,1712337262898
1319,7,9295,unknown,false,true,false,"[]","[]",1,false,0,0,0,1,0,0,0,1,"334_danny (334)","No auto\nTank drive \nNot sure if they did amp, passed (2-3 times) to in front of amp (places on ground)",,1712337281315
1320,7,2601,unknown,true,true,true,"[ss, ss, ss, ss, sm]","[ss, ss, ss, ss, ss, as, sm, sm, ss, sm, ss]",0,false,0,0,0,3,1,4,3,2,"334_kelvin (334)","- inconsistent under bumper intake when intaking from source\n- mainly shooter robot\n- fast cycle times \n- can go under stage \n- did not attempt to climb",,1712337314258
1321,7,1155,unknown,true,true,false,"[ss, ss, ss, sm]","[as, as, as, ss, as, ss, ss, ss, ss]",1,false,0,0,0,3,0,1,3,4,"334_brian (334)","Auto was very fast, but intake missed center line pick up.\nCan pass the note from the center.\nConsistent under bumper intake\nDoes both amp and speaker well\nDoesn’t move that fast\nLined up for climb but ran out of time \n",,1712337378152
1322,8,5298,unknown,false,false,false,"[sm]","[]",0,false,0,0,77450,1,2,0,0,0,"334_danny (334)","No auto\nNot very stable, shooter/intake stuck on top? (Therefore top heavy)\n1 penalty when playing defense\nSlow\nSwerve",,1712337725690
1323,8,5123,unknown,false,false,false,"[]","[sm]",0,false,0,19500,0,0,0,0,0,0,"334_kelvin (334)","- looks like kitbot\n- was unable to intake \n- robot moved at slow speeds, driving choppy, didnt leave alliance area at all\n- shot one note that was preloaded in teleop and missed",,1712337763247
1324,8,3419,unknown,true,true,true,"[ss, ss, ss]","[ss, ss, sm, sm, ss, ss, sm, sm, sm, ss, ss, ss]",0,false,0,0,0,2,0,1,3,3,"334_brian (334)","Under Bumper intake\nOnly scored into speaker\nShoots close to the speaker\nDidn’t try to do a climb",,1712337827804
1325,9,6648,unknown,false,false,false,"[]","[sm]",1,false,2250,2600,0,0,0,0,0,0,"334_danny (334)","Started amp side of subwoofer\nKit bot like\nDoesn’t move on auto\nTank drive\nStruggles to line up and intake at source\nCan hang on stage, not sure if they got fully off the ground, don’t think so\nTeam 6648",,1712338377526
1326,9,4122,unknown,true,true,false,"[]","[as, as, ss, ss, ss, sm]",0,false,0,11050,0,1,0,2,3,2,"334_brian (334)","Bricked during auto\nUnder bumper intake\nScores both amp and speaker\nCrashed many times while driving \nDid not do climb",,1712338437959
1327,10,354,unknown,true,false,false,"[sm]","[as, as]",2,false,0,26350,0,3,0,2,4,2,"hadi_334 (334)","- struggles to intake\n- inconsistent\n- lacks great shooting\n- added climb since Hudson valley with 2 hooks\n- movement is choppy\n- can go under chains ",,1712338950114
1328,10,28,unknown,true,false,false,"[]","[ss, ss, ss]",1,false,0,2800,0,2,0,1,2,0,"334_danny (334)","Amp side of speaker\nSwerve\nSource intake\nTall\nPenalty for dragging note with one in\nSlow cycle if bad intake\nShoots only in front of subwoofer\nLined up for stage, didn’t have time so do not know if can hang, most likely can",,1712338984588
1329,12,1601,unknown,false,true,false,"[]","[ss]",0,false,0,73300,0,1,0,3,3,3,"334_danny (334)","No auto\nSwerve\nFast speed\nGot stuck under the stage with hook\nBricked a bit after crashing into stage with hook ",,1712339948651
1330,12,1155,unknown,true,true,false,"[ss, ss, sm]","[sm, as, as]",2,false,0,0,0,3,0,2,4,2,"hadi_334 (334)","- climbed with a pivoting arm\n- seemed to struggle from\nTechnical difficulties because they couldn’t shoot and intake as well as usual\n- choppy movement",,1712339987171
1331,8,3r,red,true,true,false,"[ss, ss]","[ss, ss, ss, ss, ss, ss, sm, sm, sm, sm, sm, as, as, as, as, as]",1,false,0,0,0,3,0,3,3,3,"334_husain (334)","2 note \nMade both \nStarted from right\nHas climb but did not climb\nShooting position: subwoofer\nUsed feeder strat\nEfficient \nAmp a lot ",,1712340378391
1332,9,2b,blue,true,true,true,"[ss, ss, ss, ss, ss, ss]","[ss, ss, ss, ss, ss, sm, sm, sm]",2,false,0,0,0,0,0,0,0,0,"334_husain (334)","Great auton\nEfficient\nFeeder strat\nFast\nTried shooting from closer to midline but failed\nHad trap but failed",,1712340527353
1333,13,9642,unknown,false,true,false,"[ss]","[sa, sm, ss, ss, ss, sa, ss]",2,false,4350,0,0,3,0,3,4,4,"334_danny (334)","Started amp side of speaker, aside from shooting, no auto\nSimilar intake and pass off to shooter\nCan have a faster stage time if aligned better\nSpeedy robot that can go under stage\nSpeaker only",,1712340605901
1334,13,2601,unknown,true,true,true,"[ss, sm, sm, sm, sm]","[ss, sm, sm, sm, ss, as, ss, ss, ss]",2,false,2450,0,0,2,0,2,3,3,"334_brian (334)","Started middle position \nDoes both amp and speaker\nUnder bumper intake\nPassed note from the center\nRobot not that fast",,1712340634618
1335,13,7036,unknown,false,true,false,"[]","[sm, sm, ss]",0,false,0,42000,0,1,0,0,2,3,"334_kelvin (334)","- looks like a modified kitbot\n- can shoot and intake\n- looks like tank drive \n- cannot go under stage, tall robot\n- no auton\n- intake pretty consistent ",,1712340648622
1336,10,3b,blue,true,true,false,"[ss, ss, sm]","[ss, ss, ss, ss, ss, ss]",2,false,0,0,0,3,1,4,4,3,"334_husain (334)","Started from middle for auton \nUnderstage\nHad trap but failed\n5s climb time\nDriving a little choppy towards end of match\nIntake was also a little choppy \nShot 5-10 ft from subwoofer\nCycle time: ~10s ",,1712340745583
1337,1,7730,unknown,false,true,false,"[]","[as, as, as, as, as, as]",1,false,0,0,0,2,0,1,2,3,"334_cherine (334)","kind of slow and only did amp the entire match\nduring auton it just spun erm",,1712340858687
1338,11,3r,red,true,true,true,"[ss, ss, ss, ss, sm]","[as, as, as, as, sa, sa, sa, sa, sm]",2,false,5000,0,0,3,2,3,3,3,"334_husain (334)","Started from middle for auton \n8-10s cycle time \nUnderstage\nNo trap \n5s climbtime\nShot from 5-10 ft from the subwoofer \nCrashed into stage a few times \nDriving a little choppy\nIntook from source\nFeeder\nGreat autonomous",,1712340991632
1339,14,1r,red,true,true,false,"[ss, sm]","[sm, sm, sm, sm, ss, sa]",1,false,0,0,0,1,0,1,1,1,"334_husain (334)","The bot seemed very choppy in all aspects ",,1712341417855
1340,15,694,unknown,true,true,false,"[ss, ss, ss]","[as, ss, ss, as, ss, ss, ss]",3,false,0,0,0,4,0,4,4,4,"hadi_334 (334)","- used feeding strategy\n- shot efficiently\n- 4 piece auton, one note wasn’t in takes \n- intake during telep didn’t fail ",,1712341775511
1341,15,3r,red,true,true,true,"[ss, ss, ss, sm, sm, sm]","[ss, ss, ss, ss, ss, sm, as, as, as]",2,false,3000,0,0,0,0,0,0,0,"334_husain (334)","Feeder strat\nEfficient bot\nVery fast\nUnderstage\n3s climb\nTrap but failed\n8-10s cycle time \nStarter from middle for auton\n",,1712341885238
1342,21,3r,red,true,true,true,"[ss, ss, ss, ss, sm]","[ss, ss, ss, ss, as, as, as]",0,false,0,0,0,3,1,3,3,3,"334_husain (334)","Great auton and versatile\nFailed climb\nUnderstage\n8-10s cycles\nNo trap\nUsually Shoots close to subwoofer but can be versatile as well\nGreat amp scoring\nIntakes from source during teleop and ground for auton\nUses feeder strat\nFast and smooth driving \nConsistent",,1712345434769
1343,22,3r,red,true,true,false,"[ss]","[as, as, as, ss, ss, ss, sm]",0,false,0,0,0,1,1,2,2,1,"334_husain (334)","Only one not auto\nUnderstage\nchoppy cycles \nNo trap \nFailed climb\nVery choppy driving and in taking\nGood amp and speaker\nNot good against defense",,1712345975749
1344,3,1r,red,true,true,false,"[ss, ss, sm]","[ss, ss, ss, ss, ss, ss, ss, ss, ss, ss, ss, sm, sm, sm]",1,false,0,0,0,3,2,2,3,3,"334_husain (334)","Good auton\nGreat teleop\nFast and efficient scorers\nUsually intakes from all during tele\n10s cycles\nDid not climb\nShoots from subwoofer\nUnderstage\n",,1712346681211
1345,24,4122,unknown,false,true,false,"[sm]","[as, as, ss, as, ss, as, as, ss]",0,false,0,0,0,4,0,3,4,4,"hadi_334 (334)","- took them some time to get reacquainted with the field but played really well after that\n- very fast cycle times\n- intake was super consistent\n- ran one piece auton\n- versatile robot ",,1712347156840
1346,24,1b,blue,true,true,true,"[ss, ss, ss, sm, sm, sm, sm]","[ss, ss, ss, ss, ss, sm, sm, sm, as, ts]",2,false,2000,0,0,4,2,4,4,4,"334_husain (334)","Starts from middle in auton\n8s cycles\nFeeding\nUnderstage\nTrap successfully \n2s climb\nShoots from anywhere\nFast\nLess consistent auton",,1712347235510
1347,25,1r,red,true,true,true,"[ss, ss, ss, ss]","[ss, ss, ss, sm, sm, as, as, as, as, ts]",2,false,3000,0,0,3,3,3,3,2,"334_husain (334)","Feeder\nIntake a little choppy\nUnderstage\nTrap successfully \n8s or less cycle time\n3s climb\nGood amp and speaker\nShoots 5-10 ft from subwoofer",,1712347757159
1348,26,2b,blue,true,true,false,"[ss, ss, ss]","[ss, ss, ss, ss, ss, as, as]",3,false,5000,20000,0,3,2,3,3,3,"334_husain (334)","Harmonized\nSmooth cycles\nOverall solid bot\nDid stop for 20s after auton\n",,1712348199817
1349,26,1155,unknown,false,true,false,"[sm]","[as, as, ss, as, ss, as, ss, ss, ss]",3,false,3000,10000,0,4,0,3,4,4,"hadi_334 (334)","- feeding strategy \n- intakes from the source and ground\n- versatile, can score in different ways\n- very fast climb\n",,1712348226594
1350,6986,6986,unknown,true,true,true,"[as, ss, sm, ss, ss, sm, sm, ss]","[]",2,false,0,34100,0,0,0,0,0,0,"ymx (6304)","",,1712880834200
1351,305,3r,red,true,true,false,"[as, as, ss]","[as, sa, sa, tm]",2,true,4300,8050,3350,3,2,3,4,4,"miss k (5912)","",,1713296417967
1352,1,118,unknown,true,false,true,"[ss]","[as, ss, ss, sm, sm]",0,false,0,22350,0,2,0,3,3,4,"fer (7102)","Chasis: Swerve\nIntake: Double Side Intake\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): Pivote\nClimber: Didn't Try\nTiro con precisión: 50/50\nAnota trap: Didn't Try\nAnota con robot haciéndole defensa: Didn't Happen\nFouls: None\nFeeder: Yes\nCosas relevantes: Dead time, looked uncalibrated",,1713392003581
1353,2,1108,unknown,true,true,false,"[ss, ss]","[as, ss, ss, as]",2,false,0,0,0,1,0,2,3,1,"fer (7102)","Chasis: Swerve\nIntake: Floor Intake\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): Fijo\nClimber: Yes\nTiro con precisión: No\nAnota trap: No\nAnota con robot haciéndole defensa: No\nFouls: None\nFeeder: Didn't Do\nCosas relevantes: Lacks Power in shooter",,1713392313582
1354,3,27,unknown,false,false,false,"[]","[ss, ss, ss, ss, ss, ss, ss, as, ss, ss, sm, ss]",0,false,0,10400,0,2,0,2,3,3,"fer (7102)","Chasis: Swerve\nIntake: Above \nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): Pivote\nClimber: Yes, but failed\nTiro con precisión: Yes\nAnota trap: No\nAnota con robot haciéndole defensa: Didn't happen\nFouls: No\nFeeder: Yes\nCosas relevantes:",,1713392939570
1355,4,1574,unknown,true,false,false,"[am]","[as, ss, ss, sm, as]",2,false,0,24350,0,2,0,2,3,1,"fer (7102)","Chasis: Swerve\nIntake: Floor\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): Pivote\nClimber: Yes\nTiro con precisión: Yes\nAnota trap: No\nAnota con robot haciéndole defensa: Didn't happen\nFouls: No\nFeeder: No\nCosas relevantes:",,1713394151145
1356,4,1076,unknown,true,false,true,"[sm]","[sm, ss, as, as, as, sm, as, ss, as, ss, ss]",2,false,0,0,0,2,0,2,2,3,"kim (7102)","Chasis:swerve\nIntake: piso\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): pivote\nClimber: on stage\nTiro con precisión: no\nAnota trap: no\nAnota con robot haciéndole defensa: más o menos, falla varios\nFouls:\nFeeder:\nCosas relevantes: tira amp muy eficientemente, pero en speaker falla mucho",,1713394202992
1357,5,3184,unknown,true,true,false,"[ss, sm]","[as, as, as, sm, ss]",2,false,0,0,0,0,0,0,0,0,"fer (7102)","Chasis: Swerve\nIntake: Floor\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): Pivote\nClimber: Yes\nTiro con precisión: Yes\nAnota trap: Tried - Failed\nAnota con robot haciéndole defensa: Didn't Happen\nFouls: No\nFeeder: Yes\nCosas relevantes:",,1713394538479
1358,5,4920,unknown,true,false,true,"[ss, ss]","[sm, ss, sm, sm, sm, as, as, sm]",2,false,0,6000,0,0,0,1,1,1,"kim (7102)","Chasis: swerve\nIntake: piso (muy malo)\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): pivote\nClimber: lento pero funciona\nTiro con precisión: no\nAnota trap: no\nAnota con robot haciéndole defensa: no\nFouls:\nFeeder:\nCosas relevantes: muy mal driver, complica tomar notas, tira amp, pero lento, falla un buen los de speaker",,1713394610401
1359,6,4828,unknown,true,true,false,"[ss, ss, ss, sm]","[ss, sm, as, ss, as]",2,true,0,0,0,2,0,1,3,2,"fer (7102)","Chasis: Swerve\nIntake: floor\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): Pivote\nClimber: Yes\nTiro con precisión: 50/50\nAnota trap: No\nAnota con robot haciéndole defensa: Didn't Happen\nFouls: No\nFeeder: No\nCosas relevantes:",,1713394993668
1360,6,8338,unknown,false,false,false,"[]","[sm]",2,true,0,12050,0,2,0,2,2,1,"kim (7102)","Chasis:swerve\nIntake: up, incorporado al shooter\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): pivote\nClimber: shooter, bastante eficiente\nTiro con precisión: no hay datos a analisar\nAnota trap: no\nAnota con robot haciéndole defensa: no hay datos\nFouls:\nFeeder:\nCosas relevantes: se adoro nota en shooter, y paso toda la partida sacandolo",,1713395086959
1361,7,3314,unknown,true,true,false,"[ss, ss, sm]","[ss, ss, ss, as, ts]",0,false,0,12000,0,0,0,0,0,0,"fer (7102)","Chasis: Swerve\nIntake: Floor\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): pivote\nClimber: Yes\nTiro con precisión: Yes\nAnota trap: Yes\nAnota con robot haciéndole defensa: Didn't happen\nFouls: No\nFeeder: Yes\nCosas relevantes:",,1713395553297
1362,7,1538,unknown,true,false,true,"[ss, sm]","[ss, sm, ss, as, sm, sm, ss, ss, ss, ss]",2,false,3000,0,0,2,0,3,3,2,"kim (7102)","Shooter monstroso\nChasis: swerve\nIntake: incorporado al shooter, bueno, pero falla a veces\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): pivote\nClimber: seagarra, pero el peso lo tumbo para enfrente\nTiro con precisión: maso\nAnota trap: no sabemos\nAnota con robot haciéndole defensa: si, pero falla a veces\nFouls:\nFeeder: buen feeder\nCosas relevantes: levantando el shooter se hace inestable, falla mucho en speaker por fuerza entran y salen, speaker muy buena fuerza",,1713395687974
1363,8,3950,unknown,true,true,false,"[]","[ss, ss, ss, sm, as]",2,false,2000,10100,0,0,0,3,2,4,"marie (7660)","No consistent speaker",,1713396055546
1364,8,118,unknown,true,true,true,"[ss, ss]","[as, ss, ts]",2,false,0,4000,0,2,0,2,4,4,"fer (7102)","Chasis:swerve\nIntake:por debajo\nShooter: torreta\nClimber: 4 brazos\nTiro con precisió:no\nAnota trap si\nAnota con robot haciéndole defensa: si\nFouls:no\nFeeder: 7 notas\nCosas relevantes: se metió un putazo y no tiene bien calibrado",,1713396444870
1365,9,368,unknown,true,true,true,"[ss, sm, ss]","[as, ss, ss, as, as, ss, ss, as, ss, ss]",2,false,0,0,0,3,0,2,4,3,"fer (7102)","Chasis:swerve\nIntake:por debajo\nShooter: pivote \nClimber: 2 brazos\nTiro con precisió: si\nAnota trap no\nAnota con robot haciéndole defensa: si\nFouls:no\nFeeder: 4 notas\nCosas relevantes: ",,1713407362908
1366,1,3538,unknown,false,false,false,"[]","[ss, sm, sm, ss, ss, ss, ss]",0,false,0,15100,0,3,0,2,3,2,"kim (7102)","Feeder\nChasis: swerve\nIntake: down\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): pivote\nClimber: lento e inefficiente\nTiro con precisión: más o menos\nAnota trap: puede pero fallo\nAnota con robot haciéndole defensa: \nFouls:\nFeeder: lanza muy bien desde lejos llega desde human station a speaker\nCosas relevantes: jugo como feeder, pero al final empezó a tirar. Fallo 2, pero si mete bien",,1713407629998
1367,2,2054,unknown,true,false,true,"[ss]","[as, as, sm, ss, as, ss, as, as, ss, ts]",2,false,0,0,0,2,0,3,3,3,"kim (7102)","Chasis: swerve\nIntake: piso\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): pivote\nClimber: rápido y muy eficiente\nTiro con precisión: bastante preciso\nAnota trap: puede\nAnota con robot haciéndole defensa:\nFouls:\nFeeder: \nCosas relevantes: rápido y eficiente. Mete mucho en amp y de manera muy eficiente ",,1713407680347
1368,3,148,unknown,true,false,true,"[sm, sm]","[ss, ss, ss, ss, ss, as, as, sm, ss, sm, sm, ss, sm, ss, ts]",2,false,0,0,0,4,0,3,4,4,"kim (7102)","Feeder\nChasis: swerve\nIntake: piso\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): pivote\nClimber: medianamente rápido, pero efciente\nTiro con precisión: si\nAnota trap: si\nAnota con robot haciéndole defensa: si, pero falla varios\nFouls: \nFeeder: muy buen feeder, llega de un extremo al otro\nCosas relevantes: rápido, manejan bien, son eficiente, bmuy buen rango de speaker, Anota desde centro",,1713407736988
1369,8,9432,unknown,true,false,false,"[ss, sm, ss, sm]","[ss, ss, ss, ss, ss, ss, ss, ss]",1,true,0,0,0,3,0,3,4,3,"kim (7102)","Chasis: swerve\nIntake: piso, muy eficient\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): fijo\nClimber: no tiene\nTiro con precisión: muy preciso en teleop\nAnota trap: no\nAnota con robot haciéndole defensa:\nFouls:\nFeeder: bueno, pero a veces saco notas de la cancha\nCosas relevantes: se le trabo una vez la nota en el intake",,1713408037321
1370,9,1690,unknown,true,false,true,"[sm, sm, ss]","[sm, ss, as, as, sa, sa, sm, ss, ts]",2,false,0,0,0,4,0,4,4,4,"kim (7102)","Chasis: swerve\nIntake: piso\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): pivote\nClimber: eficiente\nTiro con precisión: si, pero fallan bastante\nAnota trap: si\nAnota con robot haciéndole defensa: si\nFouls:\nFeeder: si, muy eficientemente\nCosas relevantes: rotación de posición juega todos los posiciones, excepto defensa",,1713408060780
1371,10,4135,unknown,false,false,false,"[ss]","[sm, ss, am, ss, ss, as, ss, as]",2,false,0,10000,0,2,0,2,3,3,"kim (7102)","Chasis: swerve\nIntake: piso\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): pivote\nClimber: lento pero funciona\nTiro con precisión: si\nAnota trap: no\nAnota con robot haciéndole defensa: no hay datos\nFouls:\nFeeder:\nCosas relevantes: shooter no tan fuerte. Cayéndose a débil. En autónomo mete uno y se queda quieto.",,1713408085814
1372,11,4146,unknown,false,false,false,"[]","[as, as, as, as]",2,false,0,6000,0,2,0,1,3,2,"kim (7102)","Chasis: swerve\nIntake: piso\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): pivote\nClimber: regular y funciona\nTiro con precisión: no hay datos\nAnota trap: no\nAnota con robot haciéndole defensa: nonhay datos\nFouls:\nFeeder:\nCosas relevantes: una cadena se trono durante marcha, no tiraron a speaker. Autónomo ineficiente",,1713408107095
1373,12,27,unknown,true,false,true,"[ss]","[ss, sm, sm, ss, ss, ss, ss, ss, ss, ss, ss, ss, ss, ss, ss, ss, as, as]",2,true,0,0,0,3,0,3,3,3,"kim (7102)","Chasis: swerve\nIntake: arriba, como el nuestro\nShooter(pivote(ángulos )/torreta(360)/fijo(nosotros)): pivote es muy bueno tiene muy buena fuerza y precisión \nClimber: inestable pero si se cuelga\nTiro con precisión: si muy preciso\nAnota trap: no \nAnota con robot haciéndole defensa: si\nFouls:\nFeeder:\nCosas relevantes: muy buen shooter, rápido, y eficiente",,1713408152703
1374,10,4028,unknown,false,false,false,"[ss, sm]","[ss, ss, ss, ss, sm, ss, sa, sm, sm, tm]",1,false,0,0,0,0,0,0,0,0,"fer (7102)","Chasis: swerve\nIntake: floor\nShooter: pivote\nClimber: 2 brazos\nTiro con precisió: yes\nAnota trap: yes but failed\nAnota con robot haciéndole defensa: didn’t happen \nFouls: no\nFeeder: 4 notes\nCosas relevantes: long distance shooter ",,1713408930872
1375,11,9659,unknown,false,false,false,"[sm]","[ss, ss, sa]",0,false,0,78200,0,2,0,1,1,2,"fer (7102)","Chasis: Tank\nIntake: Floor\nShooter: Fijo\nClimber: X\nTiro con precisió: 50/50\nAnota trap X\nAnota con robot haciéndole defensa: X\nFouls: No\nFeeder: No\nCosas relevantes: Dead most game",,1713409005623
1376,12,7157,unknown,true,false,true,"[ss, sm]","[as, am, as, sm, ss, sm, ss]",0,true,6000,9000,0,0,0,0,0,0,"fer (7102)","Chasis: swerve\nIntake: floor\nShooter: 360 turret\nClimber: 1 arm\nTiro con precisió: no\nAnota trap no\nAnota con robot haciéndole defensa: didn’t happen\nFouls: no\nFeeder: 4 notes \nCosas relevantes: uncalibrated shooter",,1713409067008
1377,13,422,unknown,true,false,true,"[ss]","[as]",0,false,0,39500,0,1,0,3,2,1,"fer (7102)","Chasis: swerve\nIntake: above\nShooter: pivoté\nClimber: X\nTiro con precisió: no\nAnota trap no\nAnota con robot haciéndole defensa: no\nFouls: no\nFeeder: 1 note\nCosas relevantes: completely lost, seems like trying new things",,1713409107622
